metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1440014,0.018269,-0.119,-0.024524,-0.167,0.079195,-0.735,0.012864,-0.081,0.005767,-0.035,0.003465,-0.021,-0.007481,-0.046,0.039331,-0.292,-0.078879,-0.731,-0.279017,-5.728,-0.393031,-11.159,-0.31588,-7.246,-0.383712,-10.629,-0.235416,-4.195,-0.316918,-7.292,-0.529608,-21.128,-0.440845,-14.153,-0.492551,-17.968,-0.283451,-5.9,-0.217074,-3.63,-0.236754,-4.238,-0.178458,-2.586,-0.114565,-1.265,-0.174662,-2.494,-0.190342,-2.887,-0.156104,-2.069,-0.179149,-2.603,101.203
f1538414,-0.062353,-0.529,-0.021421,-0.143,-0.081584,-0.766,-0.019487,-0.128,-0.014012,-0.089,-0.001977,-0.012,0.040693,-0.305,-0.003107,-0.018,0.074537,-0.675,0.204687,-3.274,0.414722,-12.459,0.370679,-9.916,0.326809,-7.738,0.196391,-3.047,0.179841,-2.62,0.489797,-17.748,0.428225,-13.317,0.402111,-11.692,0.356514,-9.176,0.301372,-6.624,0.250812,-4.705,0.25704,-4.921,0.206472,-3.324,0.187166,-2.805,0.29459,-6.344,0.276697,-5.64,0.193604,-2.973,100.654
f1447914,0.017038,-0.11,-0.021577,-0.144,0.071979,-0.643,0.008643,-0.053,0.00764,-0.047,-0.006526,-0.04,2.7e-05,-0.0,0.03734,-0.274,-0.060301,-0.506,-0.289002,-6.119,-0.399876,-11.559,-0.351891,-8.942,-0.329223,-7.849,-0.257037,-4.921,-0.295078,-6.364,-0.536805,-21.787,-0.470324,-16.249,-0.459891,-15.484,-0.292067,-6.242,-0.256621,-4.906,-0.182261,-2.681,-0.172186,-2.435,-0.139602,-1.725,-0.115114,-1.275,-0.19351,-2.97,-0.182967,-2.698,-0.130808,-1.556,100.595
f1322618,0.092428,-0.907,0.060278,-0.5,0.075086,-0.675,0.004709,-0.028,-0.005055,-0.03,0.012798,-0.08,-0.059122,-0.488,-0.021444,-0.142,-0.078935,-0.724,-0.157903,-2.082,-0.420003,-12.608,-0.389567,-10.806,-0.275287,-5.511,-0.16624,-2.267,-0.096889,-0.972,-0.469933,-15.987,-0.419743,-12.592,-0.379642,-10.257,-0.33102,-7.823,-0.26887,-5.275,-0.228852,-3.935,-0.263716,-5.09,-0.229411,-3.952,-0.127348,-1.474,-0.320845,-7.364,-0.315177,-7.116,-0.150883,-1.933,100.429
f1434614,0.061717,-0.522,0.027636,-0.191,0.072219,-0.646,0.01431,-0.091,0.003063,-0.018,0.015444,-0.099,-0.040091,-0.299,0.001141,-0.007,-0.079479,-0.739,-0.154211,-2.028,-0.382421,-10.557,-0.346708,-8.684,-0.292946,-6.277,-0.147472,-1.885,-0.137272,-1.68,-0.511914,-19.571,-0.452315,-14.945,-0.435471,-13.793,-0.314914,-7.204,-0.263998,-5.169,-0.225465,-3.883,-0.227199,-3.936,-0.195267,-3.017,-0.130937,-1.558,-0.266463,-5.259,-0.263001,-5.133,-0.146069,-1.856,96.592
f1542114,-0.049453,-0.39,-0.018122,-0.118,-0.061565,-0.52,-0.000324,-0.002,0.015372,-0.099,-0.015098,-0.097,0.032234,-0.23,-0.013991,-0.089,0.075995,-0.693,0.361303,-9.422,0.404168,-11.815,0.326472,-7.723,0.353903,-9.043,0.335639,-8.15,0.324928,-7.652,0.453614,-15.036,0.359978,-9.353,0.398526,-11.48,0.288189,-6.086,0.205202,-3.289,0.235508,-4.198,0.193419,-2.968,0.108785,-1.169,0.190627,-2.894,0.195935,-3.035,0.169025,-2.36,0.145254,-1.839,95.76
f1451414,0.049478,-0.39,0.017826,-0.116,0.060839,-0.512,0.012653,-0.08,0.020383,-0.135,-0.011466,-0.072,-0.015728,-0.101,0.004659,-0.028,-0.036676,-0.268,-0.137809,-1.69,-0.377074,-10.262,-0.372371,-10.007,-0.249572,-4.663,-0.124539,-1.44,-0.142592,-1.785,-0.494707,-18.141,-0.466288,-15.95,-0.401659,-11.665,-0.327149,-7.754,-0.325989,-7.7,-0.157942,-2.109,-0.231773,-4.079,-0.237086,-4.249,-0.084013,-0.799,-0.27569,-5.601,-0.290033,-6.16,-0.11473,-1.268,93.24
f1408417,-0.010612,-0.065,0.027657,-0.19,-0.062424,-0.524,-0.02134,-0.141,0.001006,-0.006,-0.031157,-0.219,0.022004,-0.146,-0.036631,-0.266,0.094373,-0.936,0.402231,-11.534,0.406933,-11.812,0.305033,-6.685,0.378582,-10.199,0.3809,-10.325,0.335784,-8.043,0.355334,-8.988,0.273357,-5.439,0.322131,-7.421,0.276853,-5.569,0.163123,-2.197,0.270917,-5.349,0.187612,-2.781,0.060322,-0.501,0.249666,-4.604,0.166822,-2.28,0.110256,-1.18,0.177068,-2.52,91.364
f1447114,0.038519,-0.285,-0.001357,-0.008,0.079687,-0.741,0.00795,-0.049,0.010207,-0.063,-0.012651,-0.08,-0.0142,-0.09,0.020885,-0.139,-0.06027,-0.505,-0.244572,-4.495,-0.396387,-11.354,-0.353914,-9.044,-0.317669,-7.326,-0.220895,-3.744,-0.24436,-4.487,-0.516007,-19.923,-0.459587,-15.462,-0.426948,-13.234,-0.306708,-6.849,-0.266792,-5.271,-0.200653,-3.163,-0.19644,-3.048,-0.162889,-2.219,-0.128836,-1.519,-0.229503,-4.008,-0.218806,-3.681,-0.149744,-1.932,88.463
f1440314,-0.024108,-0.163,0.020416,-0.135,-0.077911,-0.718,-0.01674,-0.108,-0.00234,-0.014,-0.023711,-0.16,0.013547,-0.086,-0.041263,-0.31,0.095478,-0.962,0.252149,-4.751,0.387024,-10.816,0.321325,-7.489,0.35468,-9.083,0.220863,-3.743,0.265905,-5.238,0.507345,-19.183,0.425317,-13.129,0.466562,-15.97,0.294349,-6.334,0.234024,-4.151,0.23154,-4.072,0.207253,-3.346,0.146901,-1.873,0.178486,-2.587,0.195451,-3.022,0.16858,-2.35,0.158792,-2.128,87.242
f1442014,-0.059896,-0.501,-0.034891,-0.253,-0.055916,-0.457,-0.023051,-0.155,-0.018028,-0.118,-0.016561,-0.107,0.050894,-0.405,0.026855,-0.185,0.064204,-0.55,0.026507,-0.182,0.320336,-7.444,0.344714,-8.587,0.170783,-2.402,0.036479,-0.267,0.003414,-0.02,0.408961,-12.105,0.398473,-11.477,0.320722,-7.462,0.315297,-7.221,0.330515,-7.909,0.142144,-1.776,0.263608,-5.155,0.294585,-6.344,0.067252,-0.586,0.287466,-6.058,0.314835,-7.2,0.10354,-1.085,86.962
f1458414,0.115239,-1.277,0.084499,-0.806,0.073097,-0.657,0.00571,-0.034,0.008135,-0.05,-0.002552,-0.015,-0.064273,-0.551,-0.042136,-0.319,-0.053384,-0.431,-0.080893,-0.757,-0.350967,-8.896,-0.383516,-10.618,-0.166569,-2.303,-0.107773,-1.153,-0.000134,-0.001,-0.362179,-9.467,-0.376619,-10.237,-0.242545,-4.427,-0.33018,-7.894,-0.326523,-7.725,-0.175686,-2.519,-0.284666,-5.947,-0.310915,-7.029,-0.073669,-0.664,-0.350208,-8.858,-0.376288,-10.219,-0.12682,-1.482,86.89
f1451314,0.059225,-0.494,0.030262,-0.213,0.058825,-0.489,0.012248,-0.077,0.021398,-0.143,-0.011962,-0.075,-0.021204,-0.141,-0.00568,-0.034,-0.032095,-0.228,-0.09305,-0.927,-0.352769,-8.986,-0.360683,-9.39,-0.216813,-3.622,-0.086211,-0.829,-0.095196,-0.958,-0.464106,-15.79,-0.446674,-14.552,-0.371011,-9.934,-0.314473,-7.184,-0.324706,-7.642,-0.138623,-1.706,-0.231972,-4.086,-0.250042,-4.679,-0.06727,-0.586,-0.28633,-6.013,-0.305838,-6.812,-0.112074,-1.224,86.303
f1550818,-0.057271,-0.472,-0.013055,-0.083,-0.086522,-0.834,-0.013769,-0.087,0.008191,-0.05,-0.031303,-0.222,0.047907,-0.374,-0.01248,-0.079,0.114855,-1.27,0.283437,-5.899,0.36989,-9.874,0.284988,-5.96,0.392995,-11.157,0.264613,-5.191,0.260188,-5.032,0.326935,-7.744,0.259113,-4.994,0.318802,-7.376,0.304808,-6.768,0.200164,-3.149,0.32911,-7.844,0.246177,-4.548,0.133922,-1.615,0.305048,-6.778,0.242342,-4.421,0.178327,-2.583,0.263477,-5.15,84.773
f1457014,0.017069,-0.111,0.057879,-0.479,-0.054227,-0.439,0.003791,-0.023,0.002796,-0.017,0.012698,-0.08,-0.041616,-0.314,-0.079941,-0.745,0.040332,-0.302,0.262406,-5.112,0.353812,-9.039,0.291638,-6.224,0.323058,-7.567,0.225239,-3.876,0.290052,-6.161,0.494941,-18.16,0.422971,-12.978,0.433021,-13.63,0.266043,-5.243,0.216728,-3.62,0.191543,-2.918,0.150848,-1.956,0.095782,-0.967,0.143764,-1.809,0.136332,-1.661,0.117846,-1.322,0.11007,-1.19,84.114
f1440414,-0.023735,-0.161,0.006804,-0.041,-0.057641,-0.476,-0.019137,-0.126,-0.0076,-0.046,-0.017628,-0.115,0.01157,-0.072,-0.026464,-0.182,0.067244,-0.586,0.207921,-3.365,0.379971,-10.421,0.32994,-7.882,0.326507,-7.724,0.1825,-2.687,0.22309,-3.81,0.519227,-20.203,0.443206,-14.314,0.474079,-16.53,0.293662,-6.306,0.255269,-4.859,0.194044,-2.984,0.207423,-3.351,0.164449,-2.255,0.152834,-1.998,0.217065,-3.63,0.201717,-3.192,0.150501,-1.948,83.38
f1318218,-0.019019,-0.125,-0.017235,-0.112,-0.00909,-0.056,0.020726,-0.137,0.003857,-0.023,0.040876,-0.306,-0.002702,-0.016,0.011924,-0.075,-0.032061,-0.228,0.232044,-4.074,0.382334,-10.515,0.374048,-10.061,0.278952,-5.706,0.216688,-3.607,0.2076,-3.345,0.258356,-4.951,0.26869,-5.322,0.19279,-2.942,0.359207,-9.281,0.341204,-8.386,0.213905,-3.525,0.37592,-10.162,0.350852,-8.858,0.219088,-3.678,0.335735,-8.125,0.301958,-6.625,0.242253,-4.403,83.041
f1451114,0.065702,-0.567,0.030132,-0.212,0.069348,-0.611,0.008884,-0.055,0.013671,-0.087,-0.008588,-0.053,-0.031582,-0.224,-0.004703,-0.028,-0.049416,-0.39,-0.160136,-2.157,-0.371295,-9.949,-0.361548,-9.435,-0.247514,-4.593,-0.151031,-1.96,-0.14681,-1.871,-0.454742,-15.116,-0.428332,-13.324,-0.362682,-9.494,-0.315784,-7.242,-0.296268,-6.412,-0.177048,-2.552,-0.226643,-3.919,-0.21806,-3.659,-0.097164,-0.987,-0.278425,-5.706,-0.29119,-6.206,-0.111546,-1.215,82.884
f1457214,0.065702,-0.567,0.030132,-0.212,0.069348,-0.611,0.008884,-0.055,0.013671,-0.087,-0.008588,-0.053,-0.031582,-0.224,-0.004703,-0.028,-0.049416,-0.39,-0.160136,-2.157,-0.371295,-9.949,-0.361548,-9.435,-0.247514,-4.593,-0.151031,-1.96,-0.14681,-1.871,-0.454742,-15.116,-0.428332,-13.324,-0.362682,-9.494,-0.315784,-7.242,-0.296268,-6.412,-0.177048,-2.552,-0.226643,-3.919,-0.21806,-3.659,-0.097164,-0.987,-0.278425,-5.706,-0.29119,-6.206,-0.111546,-1.215,82.884
f1457114,-0.005271,-0.032,0.034671,-0.251,-0.058391,-0.484,-0.002469,-0.015,-0.003862,-0.023,0.010041,-0.062,-0.022602,-0.152,-0.058403,-0.485,0.042691,-0.324,0.251573,-4.731,0.371875,-9.98,0.32621,-7.711,0.308711,-6.934,0.221968,-3.776,0.265278,-5.215,0.496515,-18.288,0.438081,-13.967,0.42595,-13.169,0.288146,-6.085,0.248905,-4.64,0.188587,-2.842,0.174865,-2.499,0.135468,-1.644,0.126717,-1.48,0.180527,-2.637,0.173335,-2.462,0.107181,-1.143,81.349
f1457314,0.068257,-0.598,0.0179,-0.117,0.097468,-0.992,0.024549,-0.167,0.029218,-0.204,-0.007587,-0.046,-0.038542,-0.285,0.000875,-0.005,-0.073657,-0.664,-0.116051,-1.291,-0.356281,-9.164,-0.330941,-7.929,-0.278263,-5.699,-0.095871,-0.968,-0.14156,-1.764,-0.419051,-12.73,-0.388985,-10.927,-0.348486,-8.772,-0.319302,-7.398,-0.289079,-6.122,-0.207755,-3.36,-0.256385,-4.898,-0.230819,-4.049,-0.153881,-2.021,-0.295796,-6.393,-0.284662,-5.947,-0.179258,-2.606,81.081
f1435214,0.038753,-0.287,-0.003141,-0.019,0.083115,-0.787,0.013248,-0.084,0.005852,-0.035,0.003621,-0.022,-0.021479,-0.143,0.024414,-0.166,-0.080834,-0.757,-0.229491,-4.008,-0.38228,-10.549,-0.313226,-7.13,-0.362022,-9.459,-0.196085,-3.039,-0.257833,-4.949,-0.504241,-18.923,-0.427422,-13.264,-0.454649,-15.109,-0.289435,-6.136,-0.220067,-3.719,-0.246862,-4.571,-0.19598,-3.036,-0.132758,-1.592,-0.181303,-2.657,-0.222067,-3.779,-0.190852,-2.9,-0.188713,-2.845,80.57
f1461214,0.050294,-0.399,0.017466,-0.114,0.059052,-0.492,0.013976,-0.089,0.014257,-0.091,-0.000338,-0.002,-0.021368,-0.142,0.006393,-0.039,-0.046515,-0.361,-0.186115,-2.778,-0.370988,-9.933,-0.362278,-9.473,-0.249733,-4.668,-0.177913,-2.573,-0.165568,-2.28,-0.447136,-14.584,-0.424104,-13.051,-0.356944,-9.198,-0.309245,-6.957,-0.291248,-6.209,-0.175078,-2.504,-0.217713,-3.649,-0.210922,-3.451,-0.093594,-0.935,-0.262819,-5.127,-0.27341,-5.516,-0.109784,-1.186,80.048
f1478310,0.056874,-0.468,0.069056,-0.607,-0.009867,-0.061,-0.026259,-0.18,-0.013866,-0.088,-0.016776,-0.109,-0.042809,-0.325,-0.065831,-0.569,0.023068,-0.155,0.219496,-3.702,0.320982,-7.473,0.263315,-5.144,0.29448,-6.339,0.169081,-2.362,0.286319,-6.012,0.534397,-21.565,0.450157,-14.794,0.495954,-18.242,0.224763,-3.861,0.202653,-3.218,0.121023,-1.377,0.113869,-1.254,0.087475,-0.847,0.075311,-0.685,0.088501,-0.861,0.07773,-0.716,0.073884,-0.667,79.569
f1540814,0.129734,-1.535,0.097819,-0.997,0.087409,-0.846,0.003152,-0.019,0.01737,-0.113,-0.026025,-0.179,-0.083305,-0.79,-0.069007,-0.607,-0.047941,-0.375,0.057259,-0.472,-0.30092,-6.605,-0.324161,-7.617,-0.130315,-1.546,0.030782,-0.217,0.100343,-1.036,-0.354864,-9.092,-0.353323,-9.014,-0.225373,-3.88,-0.308288,-6.916,-0.297724,-6.472,-0.157517,-2.1,-0.284277,-5.932,-0.296924,-6.439,-0.082323,-0.776,-0.36996,-9.877,-0.393843,-11.206,-0.135717,-1.649,79.17
f1451014,0.075905,-0.692,0.043117,-0.328,0.067095,-0.584,0.00658,-0.04,0.012416,-0.078,-0.009214,-0.057,-0.035361,-0.257,-0.013174,-0.083,-0.044312,-0.339,-0.120292,-1.364,-0.3525,-8.973,-0.355053,-9.101,-0.217824,-3.652,-0.11718,-1.31,-0.103916,-1.091,-0.43372,-13.677,-0.417266,-12.618,-0.339653,-8.341,-0.306406,-6.836,-0.298189,-6.491,-0.15837,-2.118,-0.227451,-3.944,-0.231648,-4.075,-0.079418,-0.738,-0.290031,-6.16,-0.308939,-6.944,-0.106983,-1.14,79.141
f1541414,0.078082,-0.72,0.045258,-0.348,0.067314,-0.586,0.01425,-0.091,0.018496,-0.121,-0.004145,-0.025,-0.042626,-0.323,-0.01894,-0.124,-0.048216,-0.378,-0.097928,-0.999,-0.34832,-8.764,-0.355197,-9.109,-0.205027,-3.284,-0.099657,-1.025,-0.076395,-0.699,-0.419168,-12.737,-0.407381,-12.008,-0.320643,-7.458,-0.310551,-7.014,-0.300356,-6.581,-0.162872,-2.219,-0.239324,-4.321,-0.24572,-4.533,-0.078445,-0.725,-0.304206,-6.743,-0.325979,-7.7,-0.105501,-1.116,78.114
f1440514,-0.022313,-0.15,0.017099,-0.111,-0.067463,-0.588,-0.010794,-0.067,-0.010794,-0.067,-4.7e-05,-0.0,0.004084,-0.024,-0.032072,-0.228,0.060546,-0.508,0.12444,-1.438,0.351846,-8.94,0.315869,-7.246,0.28603,-6.001,0.101156,-1.048,0.156907,-2.086,0.512916,-19.657,0.452191,-14.936,0.448878,-14.705,0.288899,-6.115,0.257866,-4.95,0.184667,-2.741,0.211223,-3.459,0.191308,-2.912,0.114882,-1.271,0.228388,-3.973,0.220074,-3.719,0.145276,-1.84,77.6
f1434514,0.076528,-0.7,0.043789,-0.334,0.07273,-0.652,0.014762,-0.094,0.002757,-0.016,0.018884,-0.124,-0.054545,-0.443,-0.014287,-0.091,-0.08285,-0.783,-0.119715,-1.354,-0.354252,-9.061,-0.324161,-7.617,-0.265394,-5.22,-0.121723,-1.39,-0.089932,-0.882,-0.455056,-15.138,-0.401998,-11.685,-0.387245,-10.828,-0.296842,-6.436,-0.243334,-4.453,-0.224296,-3.847,-0.230785,-4.048,-0.200003,-3.145,-0.131739,-1.573,-0.275411,-5.591,-0.272142,-5.468,-0.14737,-1.883,77.044
f1445314,-0.016043,-0.103,-0.001839,-0.011,-0.024828,-0.169,-0.018287,-0.12,-0.020252,-0.134,-0.002663,-0.016,0.003377,-0.02,-0.00553,-0.033,0.018888,-0.124,0.159615,-2.146,0.351708,-8.933,0.378773,-10.355,0.177742,-2.569,0.162672,-2.214,0.118394,-1.331,0.477274,-16.773,0.461605,-15.608,0.370983,-9.932,0.3035,-6.713,0.334477,-8.095,0.098907,-1.014,0.210041,-3.425,0.257396,-4.934,0.007091,-0.043,0.206536,-3.326,0.248838,-4.638,0.030118,-0.212,76.409
f1542214,-0.047273,-0.368,-0.014099,-0.09,-0.063254,-0.539,-0.012256,-0.077,0.004556,-0.027,-0.023531,-0.159,0.039314,-0.292,-0.008576,-0.053,0.084553,-0.807,0.314638,-7.192,0.360617,-9.386,0.283086,-5.885,0.337943,-8.259,0.292268,-6.25,0.28694,-6.037,0.399016,-11.509,0.315757,-7.241,0.361745,-9.445,0.260631,-5.048,0.171239,-2.412,0.244167,-4.481,0.178442,-2.586,0.086835,-0.838,0.204119,-3.258,0.175999,-2.526,0.146005,-1.855,0.143016,-1.794,76.252
f1459114,0.062545,-0.531,0.06078,-0.511,0.020003,-0.132,0.016986,-0.11,0.031814,-0.226,-0.020873,-0.139,-0.054765,-0.445,-0.0697,-0.615,0.006991,-0.042,0.475718,-16.655,-0.073695,-0.664,-0.152348,-1.988,0.128806,-1.518,0.442111,-14.239,0.4339,-13.689,-0.233432,-4.132,-0.257595,-4.941,-0.12017,-1.362,-0.185676,-2.767,-0.245152,-4.514,0.034473,-0.249,-0.262995,-5.133,-0.362531,-9.486,0.093869,-0.939,-0.290977,-6.198,-0.356666,-9.184,0.008845,-0.054,74.584
f1540014,0.080867,-0.757,0.045051,-0.346,0.074715,-0.677,0.010176,-0.063,0.01983,-0.131,-0.014298,-0.091,-0.044063,-0.337,-0.022183,-0.149,-0.04699,-0.365,-0.042404,-0.321,-0.323943,-7.607,-0.331869,-7.972,-0.184424,-2.735,-0.041555,-0.313,-0.039963,-0.298,-0.418784,-12.713,-0.406945,-11.982,-0.317314,-7.31,-0.297274,-6.454,-0.289726,-6.148,-0.148303,-1.902,-0.234812,-4.176,-0.244755,-4.501,-0.066997,-0.583,-0.301444,-6.627,-0.324971,-7.654,-0.098497,-1.008,74.467
f1477510,0.06172,-0.522,0.075063,-0.682,-0.010414,-0.065,-0.024535,-0.167,-0.011802,-0.074,-0.016302,-0.105,-0.046907,-0.365,-0.071703,-0.64,0.024144,-0.164,0.233667,-4.139,0.313607,-7.147,0.249566,-4.663,0.302582,-6.674,0.1799,-2.622,0.305097,-6.78,0.524661,-20.683,0.436485,-13.86,0.495206,-18.182,0.212037,-3.483,0.186338,-2.784,0.121388,-1.384,0.102243,-1.065,0.068724,-0.603,0.083518,-0.793,0.07098,-0.631,0.055245,-0.45,0.07642,-0.699,73.326
f1486910,0.040796,-0.306,0.014189,-0.09,0.059108,-0.492,0.032884,-0.235,0.042064,-0.318,-0.011018,-0.069,-0.050911,-0.405,-0.038467,-0.285,-0.043691,-0.333,0.495441,-18.201,-0.039607,-0.295,-0.085998,-0.826,0.083399,-0.791,0.454164,-15.075,0.464242,-15.8,-0.146362,-1.862,-0.155619,-2.058,-0.078305,-0.723,-0.182333,-2.682,-0.208123,-3.371,-0.030186,-0.212,-0.269119,-5.356,-0.307111,-6.866,-0.034651,-0.251,-0.273398,-5.515,-0.297822,-6.476,-0.071982,-0.643,73.289
f1450914,0.091727,-0.907,0.075677,-0.689,0.049793,-0.393,0.02477,-0.169,0.032654,-0.233,-0.005468,-0.033,-0.066572,-0.578,-0.061917,-0.524,-0.029828,-0.209,0.100431,-1.037,-0.266026,-5.243,-0.329803,-7.876,-0.050363,-0.399,0.06462,-0.555,0.149729,-1.932,-0.359233,-9.315,-0.388807,-10.917,-0.214314,-3.549,-0.285149,-5.966,-0.317496,-7.318,-0.085098,-0.814,-0.247645,-4.598,-0.315609,-7.234,0.019268,-0.127,-0.333586,-8.053,-0.390103,-10.991,-0.055781,-0.456,72.913
f1538114,-0.086907,-0.839,-0.056445,-0.463,-0.069201,-0.609,-0.019315,-0.127,-0.021793,-0.146,0.000633,-0.004,0.057983,-0.48,0.034005,-0.245,0.054984,-0.448,-0.072634,-0.651,0.289229,-6.128,0.3018,-6.641,0.151703,-1.974,-0.046576,-0.361,-0.100715,-1.041,0.353811,-9.039,0.348623,-8.779,0.243413,-4.456,0.311924,-7.073,0.287625,-6.064,0.189435,-2.863,0.278166,-5.696,0.274649,-5.562,0.115096,-1.274,0.339557,-8.337,0.356754,-9.188,0.136774,-1.67,72.507
f1476310,0.066232,-0.574,0.074669,-0.677,-0.002767,-0.016,-0.024899,-0.17,-0.013358,-0.085,-0.013856,-0.088,-0.050005,-0.396,-0.069899,-0.618,0.014645,-0.094,0.221041,-3.748,0.306671,-6.847,0.236842,-4.241,0.307286,-6.873,0.166067,-2.292,0.300228,-6.576,0.520394,-20.306,0.426541,-13.208,0.496479,-18.285,0.204791,-3.277,0.174375,-2.487,0.124584,-1.441,0.101905,-1.06,0.062821,-0.534,0.091824,-0.909,0.073997,-0.668,0.052067,-0.417,0.090315,-0.887,72.095
f1477110,0.060331,-0.506,0.067109,-0.584,-0.001535,-0.009,-0.025956,-0.178,-0.015483,-0.099,-0.013493,-0.086,-0.045784,-0.354,-0.062616,-0.532,0.01172,-0.073,0.194423,-2.994,0.307531,-6.884,0.247362,-4.588,0.289375,-6.134,0.14417,-1.817,0.268742,-5.342,0.528846,-21.059,0.440733,-14.146,0.494689,-18.14,0.211806,-3.476,0.189563,-2.867,0.113825,-1.253,0.111462,-1.213,0.08327,-0.789,0.076434,-0.699,0.09136,-0.902,0.076249,-0.697,0.084212,-0.802,71.705
f1476710,0.070825,-0.629,0.080899,-0.757,-0.003993,-0.024,-0.022654,-0.152,-0.010262,-0.064,-0.013707,-0.087,-0.053734,-0.434,-0.076444,-0.699,0.017159,-0.111,0.248685,-4.633,0.302221,-6.659,0.223564,-3.825,0.320992,-7.474,0.189912,-2.876,0.330157,-7.893,0.505099,-18.995,0.406592,-11.961,0.491397,-17.875,0.194028,-2.984,0.155586,-2.057,0.13296,-1.596,0.089144,-0.87,0.039388,-0.293,0.105024,-1.109,0.054631,-0.444,0.026496,-0.182,0.093661,-0.936,70.857
f1477910,0.06637,-0.575,0.080807,-0.756,-0.010718,-0.067,-0.022065,-0.148,-0.009325,-0.058,-0.015183,-0.097,-0.05115,-0.407,-0.077363,-0.711,0.024477,-0.166,0.248799,-4.637,0.302593,-6.675,0.232318,-4.096,0.307995,-6.904,0.19225,-2.937,0.323235,-7.575,0.50822,-19.257,0.416759,-12.586,0.488485,-17.644,0.195556,-3.025,0.165936,-2.289,0.120449,-1.367,0.087696,-0.85,0.046674,-0.362,0.091019,-0.897,0.050906,-0.405,0.030071,-0.211,0.077701,-0.715,70.641
f1541214,-0.065613,-0.566,-0.032638,-0.233,-0.064628,-0.555,-0.012642,-0.08,-0.012533,-0.079,-0.001533,-0.009,0.037463,-0.275,0.007822,-0.048,0.056221,-0.461,-0.013956,-0.089,0.302091,-6.654,0.30083,-6.601,0.183173,-2.704,0.002678,-0.016,-0.035775,-0.26,0.380774,-10.466,0.364706,-9.599,0.273395,-5.515,0.309014,-6.947,0.275075,-5.578,0.199481,-3.131,0.25978,-5.018,0.242262,-4.418,0.129439,-1.53,0.299858,-6.56,0.311768,-7.066,0.127445,-1.493,70.004
f1539914,0.089876,-0.881,0.057439,-0.474,0.071402,-0.636,0.008028,-0.049,0.018951,-0.124,-0.015118,-0.097,-0.047917,-0.375,-0.031388,-0.223,-0.040996,-0.308,0.005294,-0.032,-0.297506,-6.463,-0.318288,-7.353,-0.148295,-1.902,-0.000161,-0.001,0.0097,-0.06,-0.39044,-11.01,-0.3892,-10.939,-0.287576,-6.062,-0.282476,-5.862,-0.286672,-6.026,-0.125809,-1.463,-0.232357,-4.098,-0.255703,-4.874,-0.046342,-0.359,-0.30904,-6.949,-0.338982,-8.309,-0.090834,-0.895,68.973
f1530218,0.071782,-0.634,0.06975,-0.609,0.023044,-0.154,0.02304,-0.154,0.036422,-0.264,-0.011664,-0.072,-0.06655,-0.571,-0.081388,-0.756,-0.001936,-0.011,0.510869,-19.2,0.034577,-0.248,-0.042596,-0.32,0.147064,-1.854,0.470255,-16.01,0.455224,-14.933,-0.045069,-0.343,-0.082981,-0.777,0.007356,-0.044,-0.116817,-1.289,-0.16173,-2.166,0.008171,-0.05,-0.220505,-3.683,-0.298046,-6.397,0.043237,-0.326,-0.26682,-5.2,-0.298661,-6.422,-0.048967,-0.381,68.162
f1541814,-0.033921,-0.244,0.005337,-0.032,-0.070339,-0.623,-0.008073,-0.049,0.010804,-0.067,-0.024478,-0.166,0.025673,-0.176,-0.029971,-0.211,0.094466,-0.947,0.292524,-6.26,0.344482,-8.575,0.252817,-4.774,0.360633,-9.387,0.26174,-5.088,0.291099,-6.203,0.389241,-10.942,0.29417,-6.327,0.375631,-10.183,0.249252,-4.652,0.151734,-1.975,0.259643,-5.013,0.176821,-2.546,0.076571,-0.701,0.227212,-3.937,0.168883,-2.357,0.12123,-1.381,0.181696,-2.667,67.978
