metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1541414,0.062715,-0.533,0.031853,-0.226,0.061464,-0.519,0.014396,-0.092,0.018853,-0.124,-0.005552,-0.033,-0.029354,-0.206,-0.007077,-0.043,-0.041815,-0.315,-0.060192,-0.504,-0.339232,-8.321,-0.346338,-8.666,-0.195674,-3.028,-0.059758,-0.5,-0.055683,-0.455,-0.446246,-14.522,-0.42924,-13.383,-0.345127,-8.607,-0.304529,-6.756,-0.300248,-6.577,-0.145646,-1.847,-0.235432,-4.196,-0.24711,-4.58,-0.064682,-0.556,-0.301257,-6.619,-0.325405,-7.674,-0.0996,-1.024,81.125
f1435214,0.033358,-0.239,-0.007911,-0.048,0.081371,-0.764,0.013642,-0.087,0.005878,-0.035,0.003809,-0.023,-0.017298,-0.112,0.028612,-0.199,-0.079655,-0.741,-0.217287,-3.636,-0.377384,-10.279,-0.306993,-6.861,-0.360318,-9.371,-0.182749,-2.693,-0.252264,-4.755,-0.51011,-19.417,-0.430889,-13.49,-0.461482,-15.599,-0.285733,-5.989,-0.217245,-3.635,-0.242351,-4.421,-0.193176,-2.961,-0.130149,-1.543,-0.179084,-2.602,-0.21909,-3.69,-0.187227,-2.807,-0.188882,-2.849,81.006
f1478310,0.056874,-0.468,0.069056,-0.607,-0.009867,-0.061,-0.026259,-0.18,-0.013866,-0.088,-0.016776,-0.109,-0.042809,-0.325,-0.065831,-0.569,0.023068,-0.155,0.219496,-3.702,0.320982,-7.473,0.263315,-5.144,0.29448,-6.339,0.169081,-2.362,0.286319,-6.012,0.534397,-21.565,0.450157,-14.794,0.495954,-18.242,0.224763,-3.861,0.202653,-3.218,0.121023,-1.377,0.113869,-1.254,0.087475,-0.847,0.075311,-0.685,0.088501,-0.861,0.07773,-0.716,0.073884,-0.667,79.569
f1461214,0.030663,-0.216,0.000185,-0.001,0.051409,-0.41,0.014045,-0.089,0.014504,-0.093,-0.001859,-0.011,-0.005037,-0.03,0.02103,-0.14,-0.038649,-0.286,-0.148571,-1.908,-0.359474,-9.327,-0.350243,-8.86,-0.239933,-4.341,-0.137467,-1.683,-0.147087,-1.877,-0.475552,-16.642,-0.446315,-14.527,-0.383613,-10.624,-0.300029,-6.568,-0.288426,-6.096,-0.155031,-2.045,-0.210132,-3.428,-0.208608,-3.385,-0.078081,-0.72,-0.254625,-4.837,-0.26734,-5.291,-0.101952,-1.061,77.935
f1540814,0.108177,-1.16,0.080086,-0.747,0.078034,-0.72,0.003017,-0.018,0.017878,-0.117,-0.02873,-0.2,-0.065822,-0.569,-0.054638,-0.444,-0.037629,-0.277,0.121114,-1.379,-0.277361,-5.665,-0.302292,-6.662,-0.107111,-1.142,0.096423,-0.976,0.14077,-1.749,-0.379298,-10.384,-0.371785,-9.975,-0.247214,-4.583,-0.292178,-6.246,-0.290799,-6.19,-0.128066,-1.504,-0.275339,-5.588,-0.296691,-6.43,-0.05915,-0.493,-0.362237,-9.47,-0.389974,-10.984,-0.124414,-1.438,77.594
f1434514,0.076528,-0.7,0.043789,-0.334,0.07273,-0.652,0.014762,-0.094,0.002757,-0.016,0.018884,-0.124,-0.054545,-0.443,-0.014287,-0.091,-0.08285,-0.783,-0.119715,-1.354,-0.354252,-9.061,-0.324161,-7.617,-0.265394,-5.22,-0.121723,-1.39,-0.089932,-0.882,-0.455056,-15.138,-0.401998,-11.685,-0.387245,-10.828,-0.296842,-6.436,-0.243334,-4.453,-0.224296,-3.847,-0.230785,-4.048,-0.200003,-3.145,-0.131739,-1.573,-0.275411,-5.591,-0.272142,-5.468,-0.14737,-1.883,77.044
f1445314,-0.021113,-0.14,-0.005621,-0.034,-0.027749,-0.192,-0.019224,-0.126,-0.02111,-0.14,-0.003265,-0.019,0.007748,-0.047,-0.002148,-0.013,0.021797,-0.146,0.165562,-2.28,0.355592,-9.129,0.382188,-10.544,0.182089,-2.676,0.169118,-2.363,0.121234,-1.381,0.473012,-16.45,0.458548,-15.387,0.366742,-9.707,0.308122,-6.909,0.336817,-8.206,0.106041,-1.125,0.214041,-3.541,0.259064,-4.993,0.013399,-0.085,0.211021,-3.454,0.251904,-4.743,0.035101,-0.254,76.332
f1542214,-0.047273,-0.368,-0.014099,-0.09,-0.063254,-0.539,-0.012256,-0.077,0.004556,-0.027,-0.023531,-0.159,0.039314,-0.292,-0.008576,-0.053,0.084553,-0.807,0.314638,-7.192,0.360617,-9.386,0.283086,-5.885,0.337943,-8.259,0.292268,-6.25,0.28694,-6.037,0.399016,-11.509,0.315757,-7.241,0.361745,-9.445,0.260631,-5.048,0.171239,-2.412,0.244167,-4.481,0.178442,-2.586,0.086835,-0.838,0.204119,-3.258,0.175999,-2.526,0.146005,-1.855,0.143016,-1.794,76.252
f1540014,0.065088,-0.56,0.031443,-0.223,0.068592,-0.602,0.010163,-0.063,0.020126,-0.133,-0.0159,-0.102,-0.030814,-0.218,-0.010556,-0.066,-0.040348,-0.302,-0.002146,-0.013,-0.310849,-7.027,-0.318884,-7.38,-0.172609,-2.445,0.000943,-0.006,-0.017403,-0.113,-0.441277,-14.183,-0.424387,-13.069,-0.338144,-8.269,-0.287961,-6.077,-0.286393,-6.015,-0.129376,-1.529,-0.22871,-3.983,-0.243865,-4.471,-0.052514,-0.421,-0.295677,-6.388,-0.321371,-7.491,-0.09156,-0.905,75.899
f1459114,0.061769,-0.522,0.059856,-0.501,0.020201,-0.134,0.017606,-0.115,0.032481,-0.232,-0.020827,-0.138,-0.054684,-0.444,-0.069496,-0.613,0.006724,-0.041,0.477978,-16.827,-0.073014,-0.656,-0.151325,-1.966,0.128597,-1.514,0.444453,-14.399,0.43525,-13.778,-0.233138,-4.122,-0.257005,-4.92,-0.120358,-1.365,-0.185569,-2.764,-0.244963,-4.508,0.034415,-0.248,-0.263685,-5.158,-0.362629,-9.491,0.092446,-0.918,-0.291264,-6.209,-0.35651,-9.176,0.007788,-0.048,75.038
f0490118,0.037961,-0.28,0.01539,-0.099,0.055075,-0.448,0.021068,-0.14,0.029022,-0.203,-0.020628,-0.137,-0.018277,-0.119,-0.006881,-0.042,-0.023197,-0.156,0.035409,-0.257,-0.282635,-5.868,-0.310602,-7.016,-0.106845,-1.138,0.017773,-0.116,0.061353,-0.517,-0.421527,-12.886,-0.420137,-12.798,-0.274331,-5.55,-0.27498,-5.575,-0.290434,-6.176,-0.08837,-0.86,-0.237125,-4.25,-0.276977,-5.65,-0.009701,-0.06,-0.273684,-5.526,-0.299351,-6.539,-0.089517,-0.876,73.584
f1477510,0.06172,-0.522,0.075063,-0.682,-0.010414,-0.065,-0.024535,-0.167,-0.011802,-0.074,-0.016302,-0.105,-0.046907,-0.365,-0.071703,-0.64,0.024144,-0.164,0.233667,-4.139,0.313607,-7.147,0.249566,-4.663,0.302582,-6.674,0.1799,-2.622,0.305097,-6.78,0.524661,-20.683,0.436485,-13.86,0.495206,-18.182,0.212037,-3.483,0.186338,-2.784,0.121388,-1.384,0.102243,-1.065,0.068724,-0.603,0.083518,-0.793,0.07098,-0.631,0.055245,-0.45,0.07642,-0.699,73.326
f1486910,0.040796,-0.306,0.014189,-0.09,0.059108,-0.492,0.032884,-0.235,0.042064,-0.318,-0.011018,-0.069,-0.050911,-0.405,-0.038467,-0.285,-0.043691,-0.333,0.495441,-18.201,-0.039607,-0.295,-0.085998,-0.826,0.083399,-0.791,0.454164,-15.075,0.464242,-15.8,-0.146362,-1.862,-0.155619,-2.058,-0.078305,-0.723,-0.182333,-2.682,-0.208123,-3.371,-0.030186,-0.212,-0.269119,-5.356,-0.307111,-6.866,-0.034651,-0.251,-0.273398,-5.515,-0.297822,-6.476,-0.071982,-0.643,73.289
f1450914,0.091727,-0.907,0.075677,-0.689,0.049793,-0.393,0.02477,-0.169,0.032654,-0.233,-0.005468,-0.033,-0.066572,-0.578,-0.061917,-0.524,-0.029828,-0.209,0.100431,-1.037,-0.266026,-5.243,-0.329803,-7.876,-0.050363,-0.399,0.06462,-0.555,0.149729,-1.932,-0.359233,-9.315,-0.388807,-10.917,-0.214314,-3.549,-0.285149,-5.966,-0.317496,-7.318,-0.085098,-0.814,-0.247645,-4.598,-0.315609,-7.234,0.019268,-0.127,-0.333586,-8.053,-0.390103,-10.991,-0.055781,-0.456,72.913
f1538114,-0.086907,-0.839,-0.056445,-0.463,-0.069201,-0.609,-0.019315,-0.127,-0.021793,-0.146,0.000633,-0.004,0.057983,-0.48,0.034005,-0.245,0.054984,-0.448,-0.072634,-0.651,0.289229,-6.128,0.3018,-6.641,0.151703,-1.974,-0.046576,-0.361,-0.100715,-1.041,0.353811,-9.039,0.348623,-8.779,0.243413,-4.456,0.311924,-7.073,0.287625,-6.064,0.189435,-2.863,0.278166,-5.696,0.274649,-5.562,0.115096,-1.274,0.339557,-8.337,0.356754,-9.188,0.136774,-1.67,72.507
f1322618,0.0856,-0.821,0.055166,-0.449,0.0709,-0.63,0.009864,-0.061,-0.00245,-0.014,0.018212,-0.119,-0.057953,-0.48,-0.019475,-0.128,-0.080035,-0.746,-0.121071,-1.378,-0.355585,-9.129,-0.329796,-7.876,-0.254606,-4.836,-0.126458,-1.475,-0.081789,-0.769,-0.4551,-15.141,-0.404553,-11.838,-0.380003,-10.423,-0.294791,-6.352,-0.243071,-4.445,-0.217595,-3.645,-0.230526,-4.04,-0.204918,-3.281,-0.119167,-1.345,-0.280923,-5.802,-0.2815,-5.824,-0.139925,-1.732,72.385
f1476310,0.066232,-0.574,0.074669,-0.677,-0.002767,-0.016,-0.024899,-0.17,-0.013358,-0.085,-0.013856,-0.088,-0.050005,-0.396,-0.069899,-0.618,0.014645,-0.094,0.221041,-3.748,0.306671,-6.847,0.236842,-4.241,0.307286,-6.873,0.166067,-2.292,0.300228,-6.576,0.520394,-20.306,0.426541,-13.208,0.496479,-18.285,0.204791,-3.277,0.174375,-2.487,0.124584,-1.441,0.101905,-1.06,0.062821,-0.534,0.091824,-0.909,0.073997,-0.668,0.052067,-0.417,0.090315,-0.887,72.095
f1477110,0.060331,-0.506,0.067109,-0.584,-0.001535,-0.009,-0.025956,-0.178,-0.015483,-0.099,-0.013493,-0.086,-0.045784,-0.354,-0.062616,-0.532,0.01172,-0.073,0.194423,-2.994,0.307531,-6.884,0.247362,-4.588,0.289375,-6.134,0.14417,-1.817,0.268742,-5.342,0.528846,-21.059,0.440733,-14.146,0.494689,-18.14,0.211806,-3.476,0.189563,-2.867,0.113825,-1.253,0.111462,-1.213,0.08327,-0.789,0.076434,-0.699,0.09136,-0.902,0.076249,-0.697,0.084212,-0.802,71.705
f1476710,0.070825,-0.629,0.080899,-0.757,-0.003993,-0.024,-0.022654,-0.152,-0.010262,-0.064,-0.013707,-0.087,-0.053734,-0.434,-0.076444,-0.699,0.017159,-0.111,0.248685,-4.633,0.302221,-6.659,0.223564,-3.825,0.320992,-7.474,0.189912,-2.876,0.330157,-7.893,0.505099,-18.995,0.406592,-11.961,0.491397,-17.875,0.194028,-2.984,0.155586,-2.057,0.13296,-1.596,0.089144,-0.87,0.039388,-0.293,0.105024,-1.109,0.054631,-0.444,0.026496,-0.182,0.093661,-0.936,70.857
f1477910,0.06637,-0.575,0.080807,-0.756,-0.010718,-0.067,-0.022065,-0.148,-0.009325,-0.058,-0.015183,-0.097,-0.05115,-0.407,-0.077363,-0.711,0.024477,-0.166,0.248799,-4.637,0.302593,-6.675,0.232318,-4.096,0.307995,-6.904,0.19225,-2.937,0.323235,-7.575,0.50822,-19.257,0.416759,-12.586,0.488485,-17.644,0.195556,-3.025,0.165936,-2.289,0.120449,-1.367,0.087696,-0.85,0.046674,-0.362,0.091019,-0.897,0.050906,-0.405,0.030071,-0.211,0.077701,-0.715,70.641
f0978118,0.063885,-0.546,0.041329,-0.311,0.054428,-0.442,0.01877,-0.123,0.017152,-0.111,-0.004078,-0.024,-0.049381,-0.389,-0.026813,-0.185,-0.044786,-0.344,-0.002035,-0.012,-0.301939,-6.647,-0.313068,-7.123,-0.142877,-1.791,-0.012268,-0.077,0.020756,-0.138,-0.425624,-13.148,-0.411562,-12.264,-0.290522,-6.179,-0.278741,-5.718,-0.271774,-5.454,-0.124221,-1.434,-0.232248,-4.094,-0.251467,-4.728,-0.033207,-0.238,-0.28903,-6.12,-0.308103,-6.908,-0.103133,-1.079,69.561
f1539914,0.072739,-0.652,0.042952,-0.326,0.064252,-0.551,0.007899,-0.048,0.019202,-0.126,-0.016815,-0.109,-0.033497,-0.241,-0.019087,-0.125,-0.033295,-0.239,0.050824,-0.404,-0.281022,-5.805,-0.302548,-6.673,-0.133194,-1.601,0.047499,-0.37,0.036289,-0.265,-0.411839,-12.281,-0.405747,-11.91,-0.307478,-6.882,-0.270633,-5.412,-0.281893,-5.839,-0.103774,-1.089,-0.224792,-3.862,-0.2544,-4.829,-0.029457,-0.206,-0.301999,-6.65,-0.33453,-8.097,-0.082516,-0.779,69.549
f1541214,-0.071147,-0.633,-0.037631,-0.277,-0.066683,-0.579,-0.012585,-0.079,-0.012136,-0.076,-0.002307,-0.014,0.041804,-0.315,0.011568,-0.072,0.058519,-0.486,-0.003921,-0.023,0.304361,-6.749,0.302144,-6.656,0.187014,-2.801,0.012952,-0.082,-0.029619,-0.208,0.372972,-10.039,0.357853,-9.244,0.267101,-5.282,0.31062,-7.017,0.274637,-5.562,0.204796,-3.277,0.260628,-5.048,0.240727,-4.367,0.134562,-1.627,0.300754,-6.598,0.310917,-7.03,0.131159,-1.562,69.225
f1440114,-0.040377,-0.302,-0.000166,-0.001,-0.073071,-0.657,-0.0081,-0.05,0.01068,-0.066,-0.024726,-0.168,0.030406,-0.214,-0.025785,-0.177,0.09677,-0.982,0.301368,-6.623,0.349689,-8.832,0.258186,-4.962,0.364417,-9.584,0.271567,-5.447,0.294977,-6.36,0.384519,-10.675,0.291377,-6.214,0.370067,-9.883,0.254222,-4.823,0.15498,-2.044,0.266183,-5.248,0.180542,-2.638,0.078674,-0.728,0.232289,-4.096,0.174164,-2.482,0.125759,-1.462,0.185657,-2.766,68.866
f1541814,-0.040377,-0.302,-0.000166,-0.001,-0.073071,-0.657,-0.0081,-0.05,0.01068,-0.066,-0.024726,-0.168,0.030406,-0.214,-0.025785,-0.177,0.09677,-0.982,0.301368,-6.623,0.349689,-8.832,0.258186,-4.962,0.364417,-9.584,0.271567,-5.447,0.294977,-6.36,0.384519,-10.675,0.291377,-6.214,0.370067,-9.883,0.254222,-4.823,0.15498,-2.044,0.266183,-5.248,0.180542,-2.638,0.078674,-0.728,0.232289,-4.096,0.174164,-2.482,0.125759,-1.462,0.185657,-2.766,68.866
f1317318,0.097279,-0.989,0.079408,-0.738,0.05133,-0.409,0.017375,-0.113,0.022752,-0.153,-0.00487,-0.029,-0.065494,-0.565,-0.056521,-0.464,-0.031974,-0.227,0.047168,-0.367,-0.270561,-5.409,-0.32203,-7.521,-0.061766,-0.522,0.01013,-0.063,0.115372,-1.279,-0.350746,-8.885,-0.369897,-9.874,-0.205186,-3.288,-0.269772,-5.38,-0.292382,-6.254,-0.081535,-0.766,-0.235216,-4.189,-0.286244,-6.009,0.009284,-0.057,-0.323641,-7.593,-0.366535,-9.696,-0.071436,-0.636,66.621
f1442714,0.034941,-0.253,0.064905,-0.558,-0.036291,-0.265,0.004795,-0.029,0.009118,-0.056,-0.001477,-0.009,-0.020376,-0.135,-0.05268,-0.423,0.047123,-0.367,0.429465,-13.397,0.288271,-6.09,0.220135,-3.721,0.300408,-6.583,0.381359,-10.498,0.425385,-13.133,0.327997,-7.793,0.242929,-4.44,0.352291,-8.962,0.156106,-2.069,0.126304,-1.472,0.115415,-1.28,0.06512,-0.561,0.016188,-0.104,0.10552,-1.117,0.016735,-0.108,-0.016061,-0.103,0.077057,-0.707,66.456
f1475110,0.075411,-0.686,0.081153,-0.761,0.003439,-0.02,-0.028082,-0.195,-0.015968,-0.103,-0.016849,-0.109,-0.056496,-0.464,-0.074132,-0.67,0.010435,-0.065,0.1814,-2.659,0.276911,-5.648,0.208892,-3.393,0.288675,-6.106,0.126251,-1.471,0.272393,-5.477,0.503821,-18.888,0.412127,-12.298,0.487967,-17.603,0.181629,-2.665,0.154836,-2.041,0.110365,-1.195,0.087285,-0.844,0.052058,-0.417,0.080977,-0.758,0.059941,-0.502,0.038005,-0.28,0.084295,-0.803,66.02
f1541914,-0.042379,-0.321,-0.003698,-0.022,-0.072011,-0.643,-0.009719,-0.06,0.00846,-0.052,-0.02416,-0.164,0.032406,-0.231,-0.021675,-0.145,0.094524,-0.948,0.289877,-6.154,0.344346,-8.569,0.255845,-4.879,0.356911,-9.196,0.262125,-5.102,0.282113,-5.848,0.37814,-10.321,0.2882,-6.087,0.361942,-9.455,0.250201,-4.684,0.152872,-1.999,0.263002,-5.133,0.182019,-2.675,0.082706,-0.782,0.229875,-4.02,0.177825,-2.571,0.13058,-1.551,0.185676,-2.767,65.865
f1484610,0.018776,-0.123,0.012638,-0.08,0.023572,-0.159,0.054074,-0.438,0.060644,-0.509,0.001622,-0.01,-0.049102,-0.386,-0.052632,-0.423,-0.019506,-0.128,0.452791,-14.978,-0.071855,-0.641,-0.127852,-1.501,0.06739,-0.587,0.427775,-13.287,0.392242,-11.114,-0.191525,-2.918,-0.213179,-3.516,-0.099247,-1.019,-0.206405,-3.322,-0.247253,-4.584,-0.027282,-0.189,-0.267188,-5.285,-0.328742,-7.827,-0.000739,-0.004,-0.274017,-5.538,-0.311725,-7.065,-0.059488,-0.497,65.094
f1475510,0.080442,-0.751,0.087644,-0.849,0.002473,-0.015,-0.026312,-0.181,-0.013587,-0.086,-0.016586,-0.107,-0.060721,-0.51,-0.080657,-0.754,0.012313,-0.077,0.202745,-3.22,0.270635,-5.412,0.194512,-2.997,0.300697,-6.595,0.143975,-1.813,0.297383,-6.458,0.487888,-17.597,0.392324,-11.119,0.482345,-17.163,0.171081,-2.409,0.137004,-1.674,0.118379,-1.331,0.075366,-0.685,0.030468,-0.215,0.093599,-0.935,0.041667,-0.314,0.0135,-0.086,0.088573,-0.862,64.344
f1487410,0.111484,-1.214,0.091162,-0.899,0.060172,-0.504,0.017203,-0.112,0.021675,-0.145,-0.00501,-0.03,-0.091704,-0.907,-0.082594,-0.78,-0.045247,-0.348,0.339781,-8.347,-0.145176,-1.838,-0.197797,-3.085,0.029869,-0.21,0.284506,-5.941,0.384541,-10.676,-0.192537,-2.945,-0.211724,-3.474,-0.087366,-0.845,-0.249044,-4.645,-0.263803,-5.162,-0.082727,-0.782,-0.302663,-6.678,-0.335715,-8.153,-0.053735,-0.434,-0.349949,-8.845,-0.377047,-10.261,-0.104381,-1.099,64.063
ALAND_PCT_URB,0.054216,-0.439,0.009449,-0.058,0.08675,-0.837,0.061305,-0.517,0.070694,-0.627,0.004685,-0.028,-0.067816,-0.592,-0.039033,-0.29,-0.077482,-0.713,0.299486,-6.545,-0.17589,-2.524,-0.215034,-3.57,-0.067133,-0.584,0.282353,-5.857,0.25432,-4.826,-0.253369,-4.793,-0.273964,-5.536,-0.187083,-2.803,-0.266294,-5.252,-0.294624,-6.345,-0.110661,-1.2,-0.292653,-6.265,-0.334688,-8.105,-0.077164,-0.708,-0.357367,-9.219,-0.360867,-9.399,-0.184277,-2.731,62.523
ALAND_PCT_RUR,-0.054216,-0.439,-0.009449,-0.058,-0.08675,-0.837,-0.061305,-0.517,-0.070694,-0.627,-0.004685,-0.028,0.067816,-0.592,0.039033,-0.29,0.077482,-0.713,-0.299486,-6.545,0.17589,-2.524,0.215034,-3.57,0.067133,-0.584,-0.282353,-5.857,-0.25432,-4.826,0.253369,-4.793,0.273964,-5.536,0.187083,-2.803,0.266294,-5.252,0.294624,-6.345,0.110661,-1.2,0.292653,-6.265,0.334688,-8.105,0.077164,-0.708,0.357367,-9.219,0.360867,-9.399,0.184277,-2.731,62.523
f1456514,-0.078551,-0.726,-0.107321,-1.146,0.029235,-0.205,-0.006226,-0.038,-0.011304,-0.071,-0.005562,-0.033,0.06553,-0.565,0.10108,-1.047,-0.032739,-0.234,-0.397593,-11.425,-0.22313,-3.812,-0.105216,-1.112,-0.342377,-8.473,-0.316979,-7.295,-0.484342,-17.318,-0.324617,-7.638,-0.210651,-3.443,-0.378683,-10.35,-0.08103,-0.759,-0.013795,-0.088,-0.124541,-1.44,0.015897,-0.102,0.114166,-1.259,-0.147724,-1.89,0.073006,-0.656,0.13327,-1.602,-0.089138,-0.87,62.499
f1456814,-0.079723,-0.742,-0.107339,-1.146,0.027034,-0.187,-0.004525,-0.027,-0.0099,-0.061,-0.004181,-0.025,0.067848,-0.593,0.102553,-1.07,-0.030693,-0.217,-0.390443,-11.011,-0.224466,-3.852,-0.1086,-1.166,-0.34007,-8.361,-0.310881,-7.028,-0.477955,-16.825,-0.335236,-8.131,-0.22216,-3.782,-0.385212,-10.714,-0.08285,-0.783,-0.019254,-0.127,-0.119242,-1.346,0.016125,-0.104,0.111587,-1.215,-0.143639,-1.806,0.071377,-0.636,0.130406,-1.548,-0.088928,-0.867,62.07
f1475910,0.069403,-0.612,0.073565,-0.663,0.004507,-0.027,-0.028802,-0.201,-0.017373,-0.113,-0.01671,-0.108,-0.05201,-0.416,-0.067112,-0.584,0.008178,-0.05,0.160439,-2.164,0.280609,-5.789,0.221413,-3.76,0.273402,-5.515,0.109665,-1.184,0.245749,-4.534,0.514698,-19.81,0.427886,-13.295,0.488247,-17.625,0.189853,-2.874,0.170576,-2.397,0.100686,-1.041,0.097473,-0.992,0.072077,-0.644,0.067065,-0.584,0.076594,-0.701,0.061296,-0.517,0.077901,-0.718,62.034
f1456414,-0.078619,-0.727,-0.106883,-1.139,0.028317,-0.197,-0.007144,-0.043,-0.012662,-0.08,-0.004963,-0.03,0.066097,-0.572,0.101523,-1.054,-0.032313,-0.23,-0.399842,-11.557,-0.215719,-3.59,-0.097248,-0.989,-0.338733,-8.297,-0.319256,-7.396,-0.485745,-17.428,-0.313904,-7.16,-0.199599,-3.134,-0.371528,-9.961,-0.072026,-0.644,-0.004796,-0.029,-0.120139,-1.362,0.022736,-0.153,0.121458,-1.385,-0.145802,-1.851,0.079736,-0.742,0.140848,-1.75,-0.087717,-0.85,61.799
f1447014,-0.069333,-0.611,-0.09388,-0.939,0.024598,-0.167,-0.018337,-0.12,-0.02752,-0.191,-0.002611,-0.015,0.062163,-0.527,0.098106,-1.002,-0.033311,-0.239,-0.438268,-13.98,-0.197448,-3.075,-0.077572,-0.714,-0.322601,-7.546,-0.364566,-9.592,-0.494447,-18.12,-0.26035,-5.038,-0.146407,-1.863,-0.31482,-7.2,-0.047746,-0.373,0.024305,-0.165,-0.11289,-1.237,0.041151,-0.309,0.145768,-1.85,-0.147374,-1.883,0.105742,-1.12,0.170844,-2.403,-0.084708,-0.809,61.476
f1456714,-0.079827,-0.743,-0.107109,-1.142,0.026427,-0.182,-0.004921,-0.029,-0.010629,-0.066,-0.003611,-0.021,0.067889,-0.593,0.102532,-1.07,-0.030597,-0.216,-0.392613,-11.135,-0.217649,-3.647,-0.101007,-1.046,-0.337366,-8.232,-0.312961,-7.118,-0.479556,-16.948,-0.324565,-7.635,-0.211116,-3.456,-0.378322,-10.331,-0.074623,-0.676,-0.010761,-0.067,-0.11591,-1.288,0.021957,-0.147,0.118211,-1.328,-0.14285,-1.79,0.077268,-0.71,0.137455,-1.683,-0.088539,-0.862,61.399
f1540914,-0.08229,-0.776,-0.050783,-0.404,-0.068612,-0.602,-0.017309,-0.112,-0.017521,-0.114,-0.002081,-0.012,0.057511,-0.475,0.029762,-0.209,0.059965,-0.502,-0.066575,-0.578,0.281068,-5.807,0.283571,-5.904,0.161052,-2.178,-0.041465,-0.312,-0.094864,-0.953,0.339747,-8.346,0.328251,-7.804,0.23389,-4.146,0.306579,-6.843,0.270403,-5.403,0.20441,-3.266,0.272887,-5.496,0.255498,-4.867,0.135417,-1.643,0.322598,-7.546,0.331855,-7.972,0.143849,-1.811,61.121
f1537914,-0.081778,-0.769,-0.05107,-0.407,-0.067752,-0.592,-0.018077,-0.118,-0.018144,-0.118,-0.002521,-0.015,0.057753,-0.477,0.030579,-0.216,0.059538,-0.497,-0.066397,-0.576,0.280922,-5.802,0.283883,-5.917,0.160444,-2.164,-0.04107,-0.309,-0.095045,-0.956,0.339633,-8.34,0.328457,-7.814,0.23359,-4.137,0.305921,-6.815,0.27014,-5.394,0.203642,-3.245,0.27259,-5.485,0.255722,-4.875,0.134672,-1.629,0.32274,-7.553,0.33239,-7.997,0.143399,-1.802,61.117
f1461414,0.135822,-1.651,0.122878,-1.41,0.052042,-0.417,-0.004552,-0.027,-0.009492,-0.059,0.006302,-0.038,-0.081042,-0.759,-0.068789,-0.604,-0.042797,-0.325,0.04848,-0.38,-0.262766,-5.125,-0.302902,-6.688,-0.072191,-0.646,0.001348,-0.008,0.146704,-1.869,-0.312352,-7.092,-0.320671,-7.459,-0.185224,-2.755,-0.265684,-5.23,-0.259467,-5.007,-0.132205,-1.582,-0.240519,-4.361,-0.272594,-5.485,-0.025826,-0.177,-0.325858,-7.694,-0.362838,-9.502,-0.085897,-0.825,59.282
f1317118,0.06325,-0.539,0.045375,-0.35,0.046994,-0.365,0.018774,-0.123,0.017838,-0.116,0.003196,-0.019,-0.028567,-0.199,-0.013215,-0.084,-0.03344,-0.24,-0.002454,-0.014,-0.276308,-5.625,-0.311153,-7.04,-0.093025,-0.926,-0.028941,-0.202,0.052696,-0.423,-0.39187,-11.092,-0.395584,-11.307,-0.25086,-4.707,-0.260775,-5.053,-0.269711,-5.378,-0.097992,-1.0,-0.201014,-3.172,-0.242878,-4.438,0.009625,-0.06,-0.269986,-5.388,-0.309645,-6.975,-0.055559,-0.454,57.858
f1050618,0.06258,-0.531,0.045814,-0.354,0.044288,-0.339,0.019684,-0.13,0.0184,-0.12,0.004394,-0.026,-0.028369,-0.197,-0.013906,-0.088,-0.031617,-0.224,-0.010977,-0.068,-0.277104,-5.655,-0.314277,-7.176,-0.091584,-0.905,-0.037498,-0.276,0.04623,-0.358,-0.38629,-10.774,-0.392698,-11.14,-0.245922,-4.54,-0.259937,-5.024,-0.27118,-5.432,-0.09568,-0.965,-0.19998,-3.144,-0.244482,-4.492,0.013077,-0.083,-0.267922,-5.312,-0.309367,-6.963,-0.051502,-0.411,57.476
